Date;Electrolyseur;I_kA;U_V;QHCl_L_h;%O2_Mesure
2025-12-01;305;12,3;349,0;189,6;1,91
2025-12-01;306;12,4;346,9;184,8;1,68
2025-12-01;307;12,5;345,8;179,2;1,81
2025-12-02;303;11,9;345,6;182,9;1,77
2025-12-02;304;12,0;345,5;185,8;1,73
2025-12-02;305;11,9;346,1;180,9;1,72
2025-12-02;306;12,1;346,7;179,8;1,65
2025-12-02;307;12,3;346,1;188,8;1,65
2025-12-03;303;13,9;346,9;206,5;1,71
2025-12-03;304;14,0;347,0;197,3;1,76
2025-12-03;305;14,0;346,6;205,1;1,76
2025-12-03;306;13,8;347,2;208,1;1,75
2025-12-03;307;14,0;347,1;201,2;1,78
2025-12-04;303;14,8;346,8;222,5;1,77
2025-12-04;304;14,8;347,0;213,6;1,72
2025-12-04;305;14,7;347,8;211,9;1,65
2025-12-04;306;14,8;347,9;212,1;1,8
2025-12-04;307;15,0;346,4;216,4;1,7
2025-12-05;303;15,8;347,9;221,8;1,69
2025-12-05;304;15,4;347,0;227,0;1,81
2025-12-05;305;15,5;347,9;232,5;1,73
2025-12-05;306;15,8;347,6;221,8;1,71
2025-12-05;307;15,8;350,1;224,3;2,11
2025-12-06;303;11,7;346,0;180,2;1,72
2025-12-06;304;11,5;346,0;184,9;1,72
2025-12-06;305;11,8;345,1;188,1;1,63
2025-12-06;306;11,6;346,0;173,7;1,62
2025-12-06;307;11,6;345,6;176,0;1,66
2025-12-07;303;15,5;347,3;226,4;1,82
2025-12-07;304;15,7;348,1;229,4;1,75
2025-12-07;305;15,5;347,6;216,2;1,68
2025-12-07;306;15,3;347,4;223,0;1,68
2025-12-07;307;15,7;350,7;231,5;2,04
2025-12-08;303;14,2;347,2;207,5;1,71
2025-12-08;304;14,0;346,9;210,6;1,79
2025-12-08;305;14,1;347,5;211,6;1,68
2025-12-08;306;14,1;347,2;204,0;1,6
2025-12-08;307;14,1;347,3;213,2;1,67
2025-12-09;303;13,1;346,8;201,6;1,72
2025-12-09;304;13,1;351,1;199,1;2,21
2025-12-09;305;13,4;347,0;200,7;1,68
2025-12-09;306;13,4;346,9;201,7;1,67
2025-12-09;307;13,1;346,8;197,8;1,82
2025-12-10;303;14,3;347,3;217,3;1,74
2025-12-10;304;14,1;346,4;212,4;1,81
2025-12-10;305;14,0;347,4;214,0;1,68
2025-12-10;306;14,3;347,2;215,8;1,71
2025-12-10;307;14,1;347,2;211,1;1,7
2025-12-11;303;15,7;348,6;223,8;1,73
2025-12-11;304;15,8;348,7;235,0;1,67
2025-12-11;305;15,6;347,9;231,8;1,72
2025-12-11;306;15,8;346,6;231,3;1,7
2025-12-11;307;15,8;348,0;232,8;1,65
2025-12-12;303;14,2;346,5;215,1;1,75
2025-12-12;304;14,1;347,0;200,2;1,76
2025-12-12;305;14,2;346,2;213,3;1,59
2025-12-12;306;14,1;347,5;211,1;1,74
2025-12-12;307;14,2;347,0;208,9;1,71
2025-12-13;303;13,6;346,6;193,6;1,79
2025-12-13;304;13,3;346,4;203,2;1,74
2025-12-13;305;13,5;346,5;199,2;1,68
2025-12-13;306;13,5;346,2;199,7;1,65
2025-12-13;307;13,5;345,5;195,8;1,63
2025-12-14;303;11,5;346,0;176,7;1,68
2025-12-14;304;11,7;346,3;182,5;1,75
2025-12-14;305;11,6;345,6;174,9;1,69
2025-12-14;306;11,5;345,3;173,2;1,67
2025-12-14;307;11,7;346,1;180,2;1,64
2025-12-15;303;16,8;348,2;246,4;1,64
2025-12-15;304;16,8;348,0;251,1;1,67
2025-12-15;305;16,6;347,6;246,9;1,71
2025-12-15;306;16,7;348,6;232,7;1,71
2025-12-15;307;16,6;348,7;244,5;1,74
2025-12-16;303;15,3;347,2;230,3;1,67
2025-12-16;304;15,3;347,8;223,0;1,79
2025-12-16;305;15,2;347,7;207,7;1,8
2025-12-16;306;15,2;347,3;224,0;1,71
2025-12-16;307;15,5;350,7;228,4;2,12
2025-12-17;303;16,6;348,2;240,2;1,67
2025-12-17;304;16,4;348,7;235,6;1,7
2025-12-17;305;16,8;349,1;237,5;1,71
2025-12-17;306;16,8;348,2;241,6;1,75
2025-12-17;307;16,5;347,7;238,2;1,65
2025-12-18;303;14,3;346,9;207,3;1,71
2025-12-18;304;14,3;347,1;216,4;1,76
2025-12-18;305;14,1;347,5;208,2;1,68
2025-12-18;306;14,4;348,2;211,1;1,64
2025-12-18;307;14,2;347,2;213,9;1,7
2025-12-19;303;15,3;347,7;222,8;1,67
2025-12-19;304;15,2;347,8;225,7;1,75
2025-12-19;305;15,3;348,1;220,6;1,67
2025-12-19;306;15,4;347,5;231,0;1,76
2025-12-19;307;15,1;347,4;225,2;1,79
2025-12-20;303;12,2;345,4;182,7;1,67
2025-12-20;304;12,2;347,0;185,9;1,73
2025-12-20;305;12,1;346,6;194,9;1,69
2025-12-20;306;12,2;346,0;196,6;1,71
2025-12-20;307;12,0;345,8;190,6;1,63
2025-12-21;303;13,9;347,2;205,5;1,73
2025-12-21;304;14,1;347,4;208,0;1,65
2025-12-21;305;14,1;346,8;212,6;1,73
2025-12-21;306;14,1;347,3;198,6;1,63
2025-12-21;307;14,1;346,8;206,2;1,67
2025-12-22;303;15,2;348,0;230,6;1,75
2025-12-22;304;15,2;347,6;223,1;1,62
2025-12-22;305;15,1;346,9;211,5;1,73
2025-12-22;306;15,3;347,9;217,2;1,69
2025-12-22;307;15,2;346,5;218,4;1,73
2025-12-23;303;15,8;346,3;228,8;1,57
2025-12-23;304;15,7;347,7;238,4;1,73
2025-12-23;305;15,7;347,0;222,3;1,59
2025-12-23;306;15,8;349,0;231,9;1,72
2025-12-23;307;15,8;347,8;226,2;1,71
2025-12-24;303;14,5;347,5;219,7;1,66
2025-12-24;304;14,6;346,7;209,6;1,65
2025-12-24;305;14,5;346,4;218,4;1,68
2025-12-24;306;14,2;346,1;213,4;1,59
2025-12-24;307;14,2;350,1;202,8;2,12
2025-12-25;303;13,6;347,0;207,5;1,71
2025-12-25;304;13,6;346,2;209,8;1,74
2025-12-25;305;13,7;346,7;208,9;1,83
2025-12-25;306;13,9;347,0;207,0;1,69
2025-12-25;307;13,8;346,5;208,1;1,61
2025-12-26;303;16,5;348,6;238,0;1,78
2025-12-26;304;16,8;346,7;247,0;1,66
2025-12-26;305;16,8;348,8;246,4;1,73
2025-12-26;306;16,6;348,5;233,8;1,64
2025-12-26;307;16,8;348,0;248,5;1,73
